# U               m                ni
 +8.75000000E+00  +3.00000000E+00  -1.88260000E-02  -1.89460000E-02  -1.93110000E-02  -1.94070000E-02  +1.76000000E-04  +1.54000000E-04  -8.80000000E-05  -3.23000000E-04  -2.74000000E-04  -7.60000000E-05  +2.41000000E-04  +1.90000000E-04  -1.94280000E-02  -1.93090000E-02  -1.89480000E-02  -1.88200000E-02  +1.88260000E-02  +1.89460000E-02  +1.93110000E-02  +1.94070000E-02  -1.76000000E-04  -1.54000000E-04  +8.80000000E-05  +3.23000000E-04  +2.74000000E-04  +7.60000000E-05  -2.41000000E-04  -1.90000000E-04  +1.94290000E-02  +1.93090000E-02  +1.89490000E-02  +1.88210000E-02
 +1.00000000E+01  +4.50000000E+00  +1.46725000E-03  +1.46725000E-03  +1.46725000E-03  +1.46725000E-03  +1.25000000E-06  +1.25000000E-06  +1.25000000E-06  -7.50000000E-07  -7.50000000E-07  -7.50000000E-07  -7.50000000E-07  -7.50000000E-07  +1.46725000E-03  +1.46725000E-03  +1.46725000E-03  +1.46725000E-03  -1.46725000E-03  -1.46725000E-03  -1.46725000E-03  -1.46725000E-03  -1.25000000E-06  -1.25000000E-06  -1.25000000E-06  +7.50000000E-07  +7.50000000E-07  +7.50000000E-07  +7.50000000E-07  +7.50000000E-07  -1.46725000E-03  -1.46725000E-03  -1.46725000E-03  -1.46725000E-03
 +5.00000000E+00  +5.00000000E-01  -2.14875000E-04  -2.14875000E-04  -2.14875000E-04  -2.18875000E-04  +1.25000000E-07  +2.12500000E-06  +3.12500000E-06  -4.87500000E-06  -8.75000000E-07  +3.12500000E-06  +2.12500000E-06  -4.87500000E-06  -2.16875000E-04  -2.14875000E-04  -2.14875000E-04  -2.14875000E-04  +2.14875000E-04  +2.14875000E-04  +2.14875000E-04  +2.18875000E-04  -1.25000000E-07  -2.12500000E-06  -3.12500000E-06  +4.87500000E-06  +8.75000000E-07  -3.12500000E-06  -2.12500000E-06  +4.87500000E-06  +2.16875000E-04  +2.14875000E-04  +2.14875000E-04  +2.14875000E-04
 +5.00000000E+00  +2.75000000E+00  +5.90750000E-03  +5.90750000E-03  +5.90950000E-03  +5.90750000E-03  +3.50000000E-06  +1.50000000E-06  +1.50000000E-06  -5.00000000E-07  -5.00000000E-07  -5.00000000E-07  -2.50000000E-06  -2.50000000E-06  +5.90550000E-03  +5.90550000E-03  +5.90550000E-03  +5.90550000E-03  -5.90750000E-03  -5.90750000E-03  -5.90950000E-03  -5.90750000E-03  -3.50000000E-06  -1.50000000E-06  -1.50000000E-06  +5.00000000E-07  +5.00000000E-07  +5.00000000E-07  +2.50000000E-06  +2.50000000E-06  -5.90550000E-03  -5.90550000E-03  -5.90550000E-03  -5.90550000E-03
 +2.00000000E+00  +1.25000000E+00  +3.92020000E-02  +3.92770000E-02  +3.91520000E-02  +3.97860000E-02  -1.21700000E-03  -1.00900000E-03  +5.24000000E-04  +2.12200000E-03  +1.02200000E-03  +2.36000000E-04  -1.02700000E-03  -6.51000000E-04  +3.97470000E-02  +3.90310000E-02  +3.91860000E-02  +3.91650000E-02  -3.92056000E-02  -3.92806000E-02  -3.91556000E-02  -3.97896000E-02  +1.21538000E-03  +1.00838000E-03  -5.24625000E-04  -2.12163000E-03  -1.02163000E-03  -2.35625000E-04  +1.02838000E-03  +6.51375000E-04  -3.97436000E-02  -3.90276000E-02  -3.91826000E-02  -3.91616000E-02
 +8.50000000E+00  +2.50000000E+00  +6.53750000E-05  +6.23750000E-05  +5.03750000E-05  +3.53750000E-05  +1.13750000E-05  +1.33750000E-05  +1.37500000E-06  -3.16250000E-05  -1.06250000E-05  +1.03750000E-05  +1.73750000E-05  -1.16250000E-05  +4.93750000E-05  +4.93750000E-05  +6.23750000E-05  +6.63750000E-05  -6.65000000E-05  -6.35000000E-05  -5.55000000E-05  -3.55000000E-05  -1.15000000E-05  -1.35000000E-05  -5.00000000E-07  +3.15000000E-05  +1.05000000E-05  -1.05000000E-05  -1.75000000E-05  +1.15000000E-05  -4.95000000E-05  -4.95000000E-05  -6.15000000E-05  -6.65000000E-05
 +8.00000000E+00  +2.25000000E+00  +6.75000000E-06  -5.25000000E-06  -1.62500000E-05  -6.72500000E-05  +5.75000000E-06  +1.47500000E-05  +2.97500000E-05  -5.12500000E-05  -1.32500000E-05  +1.57500000E-05  +2.57500000E-05  -2.72500000E-05  -1.82500000E-05  -1.52500000E-05  -1.25000000E-06  +1.75000000E-06  -7.00000000E-06  +5.00000000E-06  +1.60000000E-05  +6.70000000E-05  -6.00000000E-06  -1.50000000E-05  -2.90000000E-05  +5.10000000E-05  +1.30000000E-05  -1.60000000E-05  -2.60000000E-05  +2.80000000E-05  +1.80000000E-05  +1.50000000E-05  +1.00000000E-06  -2.00000000E-06
 +7.00000000E+00  +2.00000000E+00  +4.02750000E-04  +3.88750000E-04  +3.69750000E-04  +3.17750000E-04  +3.37500000E-05  +4.67500000E-05  +3.17500000E-05  -1.06250000E-04  -2.82500000E-05  +3.07500000E-05  +4.87500000E-05  -5.72500000E-05  +3.51750000E-04  +3.55750000E-04  +3.88750000E-04  +4.04750000E-04  -4.02375000E-04  -3.88375000E-04  -3.69375000E-04  -3.17375000E-04  -3.43750000E-05  -4.73750000E-05  -3.13750000E-05  +1.06625000E-04  +2.86250000E-05  -3.13750000E-05  -4.83750000E-05  +5.76250000E-05  -3.51375000E-04  -3.55375000E-04  -3.88375000E-04  -4.04375000E-04
 +1.00000000E+00  +4.00000000E+00  +9.42000000E-04  +9.42000000E-04  +9.42000000E-04  +9.42000000E-04  -2.22045000E-16  -2.22045000E-16  -2.22045000E-16  -2.22045000E-16  -2.22045000E-16  -2.22045000E-16  -2.22045000E-16  -2.22045000E-16  +9.42000000E-04  +9.42000000E-04  +9.42000000E-04  +9.42000000E-04  -9.42000000E-04  -9.42000000E-04  -9.42000000E-04  -9.42000000E-04  +0.00000000E+00  +0.00000000E+00  +0.00000000E+00  +0.00000000E+00  +0.00000000E+00  +0.00000000E+00  +0.00000000E+00  +0.00000000E+00  -9.42000000E-04  -9.42000000E-04  -9.42000000E-04  -9.42000000E-04
 +1.20000000E+01  +3.50000000E+00  -1.08500000E-04  -1.10500000E-04  -1.10500000E-04  -1.21500000E-04  -4.50000000E-06  -5.00000000E-07  +5.00000000E-07  -4.50000000E-06  -5.00000000E-07  +4.50000000E-06  +4.50000000E-06  +5.00000000E-07  -1.10500000E-04  -1.10500000E-04  -1.09500000E-04  -1.09500000E-04  +1.08250000E-04  +1.10250000E-04  +1.10250000E-04  +1.20250000E-04  +3.25000000E-06  +1.25000000E-06  +1.25000000E-06  +3.25000000E-06  +2.50000000E-07  -4.75000000E-06  -4.75000000E-06  +2.50000000E-07  +1.11250000E-04  +1.10250000E-04  +1.09250000E-04  +1.09250000E-04
 +1.00000000E+00  +1.50000000E+00  +1.05744000E-01  +1.05738000E-01  +1.05779000E-01  +1.05788000E-01  -3.13750000E-05  -1.03375000E-04  -2.83750000E-05  +1.24625000E-04  +9.62500000E-06  -6.37500000E-06  -2.03750000E-05  +5.56250000E-05  +1.05790000E-01  +1.05778000E-01  +1.05733000E-01  +1.05740000E-01  -1.05743000E-01  -1.05737000E-01  -1.05778000E-01  -1.05787000E-01  +3.17500000E-05  +1.03750000E-04  +2.87500000E-05  -1.25250000E-04  -9.25000000E-06  +6.75000000E-06  +2.07500000E-05  -5.72500000E-05  -1.05791000E-01  -1.05779000E-01  -1.05734000E-01  -1.05741000E-01
 +8.00000000E+00  +2.00000000E+00  -2.15375000E-04  -2.18375000E-04  -2.11375000E-04  -2.52375000E-04  -1.03750000E-05  +3.62500000E-06  +1.26250000E-05  -1.53750000E-05  -9.37500000E-06  +8.62500000E-06  +1.16250000E-05  -1.37500000E-06  -2.22375000E-04  -2.21375000E-04  -2.16375000E-04  -2.15375000E-04  +2.15250000E-04  +2.18250000E-04  +2.12250000E-04  +2.53250000E-04  +1.02500000E-05  -3.75000000E-06  -1.27500000E-05  +1.52500000E-05  +1.02500000E-05  -8.75000000E-06  -1.17500000E-05  +1.25000000E-06  +2.22250000E-04  +2.19250000E-04  +2.16250000E-04  +2.15250000E-04
 +7.50000000E+00  +2.50000000E+00  -2.49488000E-03  -2.64887000E-03  -3.02888000E-03  -3.13887000E-03  +2.80125000E-04  +2.94125000E-04  -5.08750000E-05  -5.51875000E-04  -3.01875000E-04  -2.28750000E-05  +3.13125000E-04  +4.01250000E-05  -3.15387000E-03  -3.04587000E-03  -2.66187000E-03  -2.49488000E-03  +2.49612000E-03  +2.64913000E-03  +3.02913000E-03  +3.13913000E-03  -2.79875000E-04  -2.93875000E-04  +5.01250000E-05  +5.51125000E-04  +3.02125000E-04  +2.31250000E-05  -3.12875000E-04  -3.98750000E-05  +3.15413000E-03  +3.04613000E-03  +2.66213000E-03  +2.49513000E-03
 +1.05000000E+01  +4.00000000E+00  +1.19774000E-01  +1.19790000E-01  +1.19952000E-01  +1.19985000E-01  -8.57500000E-05  -9.87500000E-05  +7.62500000E-05  +1.49250000E-04  +1.20250000E-04  +7.52500000E-05  -1.13750000E-04  -1.22750000E-04  +1.19908000E-01  +1.19860000E-01  +1.19736000E-01  +1.19724000E-01  -1.19774000E-01  -1.19790000E-01  -1.19952000E-01  -1.19985000E-01  +8.57500000E-05  +9.87500000E-05  -7.62500000E-05  -1.49250000E-04  -1.20250000E-04  -7.52500000E-05  +1.13750000E-04  +1.22750000E-04  -1.19908000E-01  -1.19860000E-01  -1.19736000E-01  -1.19724000E-01
 +1.10000000E+01  +3.75000000E+00  +8.42000000E-03  +8.37500000E-03  +7.16700000E-03  +7.17400000E-03  +4.29000000E-04  +7.60000000E-04  -1.21000000E-04  -9.35000000E-04  -2.35000000E-04  +2.50000000E-05  +2.46000000E-04  -1.69000000E-04  +7.21000000E-03  +7.28000000E-03  +7.76200000E-03  +8.04800000E-03  -8.42000000E-03  -8.37500000E-03  -7.16700000E-03  -7.17400000E-03  -4.29000000E-04  -7.60000000E-04  +1.21000000E-04  +9.35000000E-04  +2.35000000E-04  -2.50000000E-05  -2.46000000E-04  +1.69000000E-04  -7.21000000E-03  -7.28000000E-03  -7.76200000E-03  -8.04700000E-03
 +1.00000000E+01  +1.00000000E+00  -5.26250000E-05  -5.46250000E-05  -4.86250000E-05  -5.76250000E-05  +3.75000000E-07  +1.37500000E-06  -1.62500000E-06  -6.25000000E-07  +3.75000000E-07  -6.25000000E-07  +1.37500000E-06  -6.25000000E-07  -5.26250000E-05  -5.26250000E-05  -5.26250000E-05  -5.26250000E-05  +5.28750000E-05  +5.48750000E-05  +4.88750000E-05  +5.78750000E-05  -1.25000000E-07  -2.12500000E-06  +8.75000000E-07  -1.25000000E-07  -1.25000000E-07  +8.75000000E-07  -1.25000000E-07  +8.75000000E-07  +5.28750000E-05  +5.28750000E-05  +5.28750000E-05  +5.28750000E-05
 +3.00000000E+00  +3.00000000E+00  +2.72800000E-03  +2.72800000E-03  +2.72800000E-03  +2.72800000E-03  +2.22045000E-16  +2.22045000E-16  +2.22045000E-16  +2.22045000E-16  +2.22045000E-16  +2.22045000E-16  +2.22045000E-16  +2.22045000E-16  +2.72800000E-03  +2.72800000E-03  +2.72800000E-03  +2.72800000E-03  -2.72800000E-03  -2.72800000E-03  -2.72800000E-03  -2.72800000E-03  +3.46945000E-18  +3.46945000E-18  +3.46945000E-18  +3.46945000E-18  +3.46945000E-18  +3.46945000E-18  +3.46945000E-18  +3.46945000E-18  -2.72800000E-03  -2.72800000E-03  -2.72800000E-03  -2.72800000E-03
 +7.00000000E+00  +2.25000000E+00  +5.86525000E-03  +5.74725000E-03  +5.48425000E-03  +5.38225000E-03  +2.11250000E-04  +2.55250000E-04  +1.92500000E-05  -5.21750000E-04  -2.04750000E-04  +6.42500000E-05  +2.75250000E-04  -9.87500000E-05  +5.42125000E-03  +5.50225000E-03  +5.75925000E-03  +5.88325000E-03  -5.86538000E-03  -5.74738000E-03  -5.48238000E-03  -5.38238000E-03  -2.11375000E-04  -2.55375000E-04  -1.93750000E-05  +5.21625000E-04  +2.04625000E-04  -6.43750000E-05  -2.74375000E-04  +9.86250000E-05  -5.42138000E-03  -5.50238000E-03  -5.75938000E-03  -5.88338000E-03
 +1.20000000E+01  +4.25000000E+00  -3.27764000E-02  -3.24204000E-02  -3.25244000E-02  -3.22844000E-02  -4.32375000E-04  -1.90375000E-04  -2.09375000E-04  +6.87625000E-04  +2.38625000E-04  -1.95375000E-04  -4.73750000E-05  +1.48625000E-04  -3.22724000E-02  -3.25014000E-02  -3.23844000E-02  -3.27604000E-02  +3.27761000E-02  +3.24191000E-02  +3.25241000E-02  +3.22841000E-02  +4.32125000E-04  +1.91125000E-04  +2.10125000E-04  -6.87875000E-04  -2.38875000E-04  +1.95125000E-04  +4.71250000E-05  -1.48875000E-04  +3.22721000E-02  +3.25011000E-02  +3.23841000E-02  +3.27601000E-02
 +0.00000000E+00  +1.75000000E+00  +1.10760000E-01  +1.10760000E-01  +1.10760000E-01  +1.10760000E-01  +0.00000000E+00  +0.00000000E+00  +0.00000000E+00  +0.00000000E+00  +0.00000000E+00  +0.00000000E+00  +0.00000000E+00  +0.00000000E+00  +1.10760000E-01  +1.10760000E-01  +1.10760000E-01  +1.10760000E-01  -1.10757000E-01  -1.10757000E-01  -1.10757000E-01  -1.10757000E-01  +0.00000000E+00  +0.00000000E+00  +0.00000000E+00  +0.00000000E+00  +0.00000000E+00  +0.00000000E+00  +0.00000000E+00  +0.00000000E+00  -1.10757000E-01  -1.10757000E-01  -1.10757000E-01  -1.10757000E-01
 +5.50000000E+00  +0.00000000E+00  +1.75000000E-06  -6.25000000E-06  +1.67500000E-05  -1.12500000E-05  -2.50000000E-07  +1.75000000E-06  -2.25000000E-06  -2.25000000E-06  +2.75000000E-06  -2.50000000E-07  +7.50000000E-07  -2.50000000E-07  -2.50000000E-07  -2.50000000E-07  -1.25000000E-06  -2.50000000E-07  -5.00000000E-07  +7.50000000E-06  -1.55000000E-05  +1.25000000E-05  +5.00000000E-07  -2.50000000E-06  -1.50000000E-06  -5.00000000E-07  -5.00000000E-07  +1.50000000E-06  +5.00000000E-07  +2.50000000E-06  +1.50000000E-06  +1.50000000E-06  +2.50000000E-06  +1.50000000E-06
 +2.00000000E+00  +5.00000000E-01  +2.63634000E-02  +2.67174000E-02  +2.51464000E-02  +2.56354000E-02  -6.04625000E-04  +7.18375000E-04  -4.78625000E-04  +2.81375000E-04  -3.15625000E-04  -5.93625000E-04  +6.97375000E-04  +2.95375000E-04  +2.58324000E-02  +2.54254000E-02  +2.67914000E-02  +2.65024000E-02  -2.63700000E-02  -2.67240000E-02  -2.51520000E-02  -2.56420000E-02  +5.97000000E-04  -7.21000000E-04  +4.77000000E-04  -2.80000000E-04  +3.16000000E-04  +5.96000000E-04  -6.94000000E-04  -2.91000000E-04  -2.58320000E-02  -2.54240000E-02  -2.67900000E-02  -2.65000000E-02
 +1.10000000E+01  +2.50000000E+00  -1.21625000E-04  -1.24625000E-04  -1.16625000E-04  -1.31625000E-04  -1.62500000E-06  +1.37500000E-06  -1.62500000E-06  -3.62500000E-06  +3.75000000E-07  +4.37500000E-06  +2.37500000E-06  -1.62500000E-06  -1.20625000E-04  -1.19625000E-04  -1.21625000E-04  -1.21625000E-04  +1.21750000E-04  +1.24750000E-04  +1.18750000E-04  +1.32750000E-04  +1.75000000E-06  -1.25000000E-06  +7.50000000E-07  +2.75000000E-06  -2.50000000E-07  -3.25000000E-06  -2.25000000E-06  +1.75000000E-06  +1.20750000E-04  +1.19750000E-04  +1.21750000E-04  +1.21750000E-04
 +1.20000000E+01  +2.75000000E+00  -1.05500000E-04  -1.07500000E-04  -1.03500000E-04  -1.13500000E-04  -5.00000000E-07  +1.50000000E-06  +5.00000000E-07  -4.50000000E-06  +5.00000000E-07  +1.50000000E-06  +2.50000000E-06  -1.50000000E-06  -1.04500000E-04  -1.05500000E-04  -1.05500000E-04  -1.04500000E-04  +1.05250000E-04  +1.07250000E-04  +1.04250000E-04  +1.13250000E-04  +2.50000000E-07  -1.75000000E-06  +1.25000000E-06  +3.25000000E-06  -7.50000000E-07  -1.75000000E-06  -1.75000000E-06  +1.25000000E-06  +1.04250000E-04  +1.05250000E-04  +1.05250000E-04  +1.04250000E-04
 +6.00000000E+00  +4.00000000E+00  +1.47600000E-03  +1.47600000E-03  +1.47800000E-03  +1.47800000E-03  +4.44089000E-16  +4.44089000E-16  +4.44089000E-16  +4.44089000E-16  +4.44089000E-16  +4.44089000E-16  +4.44089000E-16  +4.44089000E-16  +1.47600000E-03  +1.47800000E-03  +1.47600000E-03  +1.47600000E-03  -1.47600000E-03  -1.47600000E-03  -1.47800000E-03  -1.47800000E-03  -3.46945000E-18  -3.46945000E-18  -3.46945000E-18  -3.46945000E-18  -3.46945000E-18  -3.46945000E-18  -3.46945000E-18  -3.46945000E-18  -1.47600000E-03  -1.47800000E-03  -1.47600000E-03  -1.47600000E-03
 +0.00000000E+00  +2.00000000E+00  +7.68000000E-03  +7.68000000E-03  +7.68000000E-03  +7.68000000E-03  +0.00000000E+00  +0.00000000E+00  +0.00000000E+00  +0.00000000E+00  +0.00000000E+00  +0.00000000E+00  +0.00000000E+00  +0.00000000E+00  +7.68000000E-03  +7.68000000E-03  +7.68000000E-03  +7.68000000E-03  -7.59680000E-03  -7.59680000E-03  -7.59680000E-03  -7.59680000E-03  +0.00000000E+00  +0.00000000E+00  +0.00000000E+00  +0.00000000E+00  +0.00000000E+00  +0.00000000E+00  +0.00000000E+00  +0.00000000E+00  -7.59680000E-03  -7.59680000E-03  -7.59680000E-03  -7.59680000E-03
 +9.00000000E+00  +3.75000000E+00  +3.71325000E-03  +3.71325000E-03  +3.71525000E-03  +3.71525000E-03  +1.25000000E-06  +1.25000000E-06  +1.25000000E-06  +1.25000000E-06  -7.50000000E-07  -7.50000000E-07  -7.50000000E-07  -2.75000000E-06  +3.71325000E-03  +3.71325000E-03  +3.71325000E-03  +3.71125000E-03  -3.71325000E-03  -3.71325000E-03  -3.71525000E-03  -3.71525000E-03  -1.25000000E-06  -1.25000000E-06  -1.25000000E-06  -1.25000000E-06  +7.50000000E-07  +7.50000000E-07  +7.50000000E-07  +2.75000000E-06  -3.71325000E-03  -3.71325000E-03  -3.71325000E-03  -3.71125000E-03
 +9.00000000E+00  +1.50000000E+00  -1.21250000E-04  -1.27250000E-04  -1.16250000E-04  -1.39250000E-04  -1.25000000E-06  +7.50000000E-07  +5.75000000E-06  -2.25000000E-06  -2.50000000E-07  -1.25000000E-06  +1.75000000E-06  -3.25000000E-06  -1.19250000E-04  -1.20250000E-04  -1.21250000E-04  -1.20250000E-04  +1.22125000E-04  +1.22125000E-04  +1.16125000E-04  +1.25125000E-04  -1.87500000E-06  -1.87500000E-06  -2.87500000E-06  +3.12500000E-06  +1.25000000E-07  +1.25000000E-07  -8.75000000E-07  +4.12500000E-06  +1.21125000E-04  +1.21125000E-04  +1.22125000E-04  +1.21125000E-04
 +6.50000000E+00  +1.00000000E+00  -2.01500000E-04  -2.09500000E-04  -1.85500000E-04  -2.30500000E-04  +5.00000000E-07  +1.95000000E-05  +5.50000000E-06  -1.35000000E-05  -6.50000000E-06  -5.00000000E-07  +5.50000000E-06  -1.05000000E-05  -2.04500000E-04  -2.05500000E-04  -2.03500000E-04  -1.99500000E-04  +2.01625000E-04  +2.09625000E-04  +1.85625000E-04  +2.30625000E-04  -3.75000000E-07  -2.03750000E-05  -3.37500000E-06  +1.26250000E-05  +6.62500000E-06  -3.75000000E-07  -5.37500000E-06  +1.06250000E-05  +2.05625000E-04  +2.05625000E-04  +2.03625000E-04  +1.99625000E-04
 +4.00000000E+00  +3.25000000E+00  +2.35750000E-03  +2.35750000E-03  +2.35950000E-03  +2.35950000E-03  -5.00000000E-07  -5.00000000E-07  -5.00000000E-07  +1.50000000E-06  +1.50000000E-06  -5.00000000E-07  -5.00000000E-07  -5.00000000E-07  +2.35950000E-03  +2.35950000E-03  +2.35750000E-03  +2.35750000E-03  -2.35750000E-03  -2.35750000E-03  -2.35950000E-03  -2.35950000E-03  +5.00000000E-07  +5.00000000E-07  +5.00000000E-07  -1.50000000E-06  -1.50000000E-06  +5.00000000E-07  +5.00000000E-07  +5.00000000E-07  -2.35950000E-03  -2.35950000E-03  -2.35750000E-03  -2.35750000E-03
 +3.00000000E+00  +3.25000000E+00  +2.08600000E-03  +2.08600000E-03  +2.08600000E-03  +2.08600000E-03  -2.22045000E-16  -2.22045000E-16  -2.22045000E-16  -2.22045000E-16  -2.22045000E-16  -2.22045000E-16  -2.22045000E-16  -2.22045000E-16  +2.08600000E-03  +2.08600000E-03  +2.08600000E-03  +2.08600000E-03  -2.08600000E-03  -2.08600000E-03  -2.08600000E-03  -2.08600000E-03  +1.73472000E-18  +1.73472000E-18  +1.73472000E-18  +1.73472000E-18  +1.73472000E-18  +1.73472000E-18  +1.73472000E-18  +1.73472000E-18  -2.08600000E-03  -2.08600000E-03  -2.08600000E-03  -2.08600000E-03
